var_id,entity,birth_grain_id
var_3529,a_b_val,grain_1
var_3530,a_b_val,grain_1
var_3531,a_b_val,grain_1
var_3532,a_b_val,grain_1
var_3533,a_b_val,grain_1
var_3534,a_b_val,grain_1
var_3535,a_b_val,grain_1
var_3536,a_b_val,grain_1
var_3537,a_b_val,grain_1
var_3538,a_b_val,grain_1
var_3539,a_b_val,grain_1
var_3540,a_b_val,grain_1
var_3541,a_b_val,grain_1
var_3542,a_b_val,grain_1
var_3543,a_b_val,grain_1
var_3544,a_b_val,grain_1
var_3545,a_b_val,grain_1
var_3546,a_b_val,grain_1
var_3547,a_b_val,grain_1
var_3548,a_b_val,grain_1
var_3549,a_b_val,grain_1
var_3550,a_b_val,grain_1
var_3551,a_b_val,grain_1
var_3552,a_b_val,grain_1
var_3553,a_b_val,grain_1
var_3554,a_b_val,grain_1
var_3555,a_b_val,grain_1
var_3556,a_b_val,grain_1
var_3557,a_b_val,grain_1
var_3558,a_b_val,grain_1
var_3559,a_b_val,grain_1
var_3560,a_b_val,grain_1
var_3561,a_b_val,grain_1
var_3562,a_b_val,grain_1
var_3563,a_b_val,grain_1
var_3564,a_b_val,grain_1
var_3565,a_b_val,grain_1
var_3566,a_b_val,grain_1
var_3567,a_b_val,grain_1
var_3568,a_b_val,grain_1
var_3569,a_b_val,grain_1
var_3570,a_b_val,grain_1
var_3571,a_b_val,grain_1
var_3572,a_b_val,grain_1
var_3573,a_b_val,grain_1
var_3574,a_b_val,grain_1
var_3575,a_b_val,grain_1
var_3576,a_b_val,grain_1
var_3577,a_b_val,grain_1
var_3578,a_b_val,grain_1
var_3579,a_b_val,grain_1
var_3580,a_b_val,grain_1
var_3581,a_b_val,grain_1
var_3582,a_b_val,grain_1
var_3583,a_b_val,grain_1
var_3584,a_b_val,grain_1
var_3585,a_b_val,grain_1
var_3586,a_b_val,grain_1
var_3587,a_b_val,grain_1
var_3588,a_b_val,grain_1
var_3589,a_b_val,grain_1
var_3590,a_b_val,grain_1
var_3591,a_b_val,grain_1
var_3592,a_b_val,grain_1
var_3593,a_b_val,grain_1
var_3594,a_b_val,grain_1
var_3595,a_b_val,grain_1
var_3596,a_b_val,grain_1
var_3597,a_b_val,grain_1
var_3598,a_b_val,grain_1
var_3599,a_b_val,grain_1
var_3600,a_b_val,grain_1
var_3601,a_b_val,grain_1
var_3602,a_b_val,grain_1
var_3603,a_b_val,grain_1
var_3604,a_b_val,grain_1
var_3605,a_b_val,grain_1
var_3606,a_b_val,grain_1
var_3607,a_b_val,grain_1
var_3608,a_b_val,grain_1
var_3609,a_b_val,grain_1
var_3610,a_b_val,grain_1
var_3611,a_b_val,grain_1
var_3612,a_b_val,grain_1
var_3613,a_b_val,grain_1
var_3614,a_b_val,grain_1
var_3615,a_b_val,grain_1
var_3616,a_b_val,grain_1
var_3617,a_b_val,grain_1
var_3618,a_b_val,grain_1
var_3619,a_b_val,grain_1
var_3620,a_b_val,grain_1
var_3621,a_b_val,grain_1
var_3622,a_b_val,grain_1
var_3623,a_b_val,grain_1
var_3624,a_b_val,grain_1
var_3625,a_b_val,grain_1
var_3626,a_b_val,grain_1
var_3627,a_b_val,grain_1
var_3628,a_b_val,grain_1
var_3629,a_b_val,grain_1
var_3630,a_b_val,grain_1
var_3631,a_b_val,grain_1
var_3632,a_b_val,grain_1
var_3633,a_b_val,grain_1
var_3634,a_b_val,grain_1
var_3635,a_b_val,grain_1
var_3636,a_b_val,grain_1
var_3637,a_b_val,grain_1
var_3638,a_b_val,grain_1
var_3639,a_b_val,grain_1
var_3640,a_b_val,grain_1
var_3641,a_b_val,grain_1
var_3642,a_b_val,grain_1
var_3643,a_b_val,grain_1
var_3644,a_b_val,grain_1
var_3645,a_b_val,grain_1
var_3646,a_b_val,grain_1
var_3647,a_b_val,grain_1
var_3648,a_b_val,grain_1
var_3649,a_b_val,grain_1
var_3650,a_b_val,grain_1
var_3651,a_b_val,grain_1
var_3652,a_b_val,grain_1
var_3653,a_b_val,grain_1
var_3654,a_b_val,grain_1
var_3655,a_b_val,grain_1
var_3656,a_b_val,grain_1
var_3657,a_b_val,grain_1
var_3658,a_b_val,grain_1
var_3659,a_b_val,grain_1
var_3660,a_b_val,grain_1
var_3661,a_b_val,grain_1
var_3662,a_b_val,grain_1
var_3663,a_b_val,grain_1
var_3664,a_b_val,grain_1
var_3665,a_b_val,grain_1
var_3666,a_b_val,grain_1
var_3667,a_b_val,grain_1
var_3668,a_b_val,grain_1
var_3669,a_b_val,grain_1
var_3670,a_b_val,grain_1
var_3671,a_b_val,grain_1
var_3672,a_b_val,grain_1
var_3673,a_b_val,grain_1
var_3674,a_b_val,grain_1
var_3675,a_b_val,grain_1
var_3676,a_b_val,grain_1
var_3677,a_b_val,grain_1
var_3678,a_b_val,grain_1
var_3679,a_b_val,grain_1
var_3680,a_b_val,grain_1
var_3681,a_b_val,grain_1
var_3682,a_b_val,grain_1
var_3683,a_b_val,grain_1
var_3684,a_b_val,grain_1
var_3685,a_b_val,grain_1
var_3686,a_b_val,grain_1
var_3687,a_b_val,grain_1
var_3688,a_b_val,grain_1
var_3689,a_b_val,grain_1
var_3690,a_b_val,grain_1
var_3691,a_b_val,grain_1
var_3692,a_b_val,grain_1
var_3693,a_b_val,grain_1
var_3694,a_b_val,grain_1
var_3695,a_b_val,grain_1
var_3696,a_b_val,grain_1
var_3697,a_b_val,grain_1
var_3698,a_b_val,grain_1
var_3699,a_b_val,grain_1
var_3700,a_b_val,grain_1
var_3701,a_b_val,grain_1
var_3702,a_b_val,grain_1
var_3703,a_b_val,grain_1
var_3704,a_b_val,grain_1
var_3705,a_b_val,grain_1
var_3706,a_b_val,grain_1
var_3707,a_b_val,grain_1
var_3708,a_b_val,grain_1
var_3709,a_b_val,grain_1
var_3710,a_b_val,grain_1
var_3711,a_b_val,grain_1
var_3712,a_b_val,grain_1
var_3713,a_b_val,grain_1
var_3714,a_b_val,grain_1
var_3715,a_b_val,grain_1
var_3716,a_b_val,grain_1
var_3717,a_b_val,grain_1
var_3718,a_b_val,grain_1
var_3719,a_b_val,grain_1
var_3720,a_b_val,grain_1
var_3721,a_b_val,grain_1
var_3722,a_b_val,grain_1
var_3723,a_b_val,grain_1
var_3724,a_b_val,grain_1
var_3725,a_b_val,grain_1
var_3726,a_b_val,grain_1
var_3727,a_b_val,grain_1
var_3728,a_b_val,grain_1
var_3729,a_b_val,grain_1
var_3730,a_b_val,grain_1
var_3731,a_b_val,grain_1
var_3732,a_b_val,grain_1
var_3733,a_b_val,grain_1
var_3734,a_b_val,grain_1
var_3735,a_b_val,grain_1
var_3736,a_b_val,grain_1
var_3737,a_b_val,grain_1
var_3738,a_b_val,grain_1
var_3739,a_b_val,grain_1
var_3740,a_b_val,grain_1
var_3741,a_b_val,grain_1
var_3742,a_b_val,grain_1
var_3743,a_b_val,grain_1
var_3744,a_b_val,grain_1
var_3745,a_b_val,grain_1
var_3746,a_b_val,grain_1
var_3747,a_b_val,grain_1
var_3748,a_b_val,grain_1
var_3749,a_b_val,grain_1
var_3750,a_b_val,grain_1
var_3751,a_b_val,grain_1
var_3752,a_b_val,grain_1
var_3753,a_b_val,grain_1
var_3754,a_b_val,grain_1
var_3755,a_b_val,grain_1
var_3756,a_b_val,grain_1
var_3757,a_b_val,grain_1
var_3758,a_b_val,grain_1
var_3759,a_b_val,grain_1
var_3760,a_b_val,grain_1
var_3761,a_b_val,grain_1
var_3762,a_b_val,grain_1
var_3763,a_b_val,grain_1
var_3764,a_b_val,grain_1
var_3765,a_b_val,grain_1
var_3766,a_b_val,grain_1
var_3767,a_b_val,grain_1
var_3768,a_b_val,grain_1
var_3769,a_b_val,grain_1
var_3770,a_b_val,grain_1
var_3771,a_b_val,grain_1
var_3772,a_b_val,grain_1
var_3773,a_b_val,grain_1
var_3774,a_b_val,grain_1
var_3775,a_b_val,grain_1
var_3776,a_b_val,grain_1
var_3777,a_b_val,grain_1
var_3778,a_b_val,grain_1
var_3779,a_b_val,grain_1
var_3780,a_b_val,grain_1
var_3781,a_b_val,grain_1
var_3782,a_b_val,grain_1
var_3783,a_b_val,grain_1
var_3784,a_b_val,grain_1
var_3785,a_b_val,grain_1
var_3786,a_b_val,grain_1
var_3787,a_b_val,grain_1
var_3788,a_b_val,grain_1
var_3789,a_b_val,grain_1
var_3790,a_b_val,grain_1
var_3791,a_b_val,grain_1
var_3792,a_b_val,grain_1
var_3793,a_b_val,grain_1
var_3794,a_b_val,grain_1
var_3795,a_b_val,grain_1
var_3796,a_b_val,grain_1
var_3797,a_b_val,grain_1
var_3798,a_b_val,grain_1
var_3799,a_b_val,grain_1
var_3800,a_b_val,grain_1
var_3801,a_b_val,grain_1
var_3802,a_b_val,grain_1
var_3803,a_b_val,grain_1
var_3804,a_b_val,grain_1
var_3805,a_b_val,grain_1
var_3806,a_b_val,grain_1
var_3807,a_b_val,grain_1
var_3808,a_b_val,grain_1
var_3809,a_b_val,grain_1
var_3810,a_b_val,grain_1
var_3811,a_b_val,grain_1
var_3812,a_b_val,grain_1
var_3813,a_b_val,grain_1
var_3814,a_b_val,grain_1
var_3815,a_b_val,grain_1
var_3816,b_a_val,grain_1
var_3817,b_a_val,grain_1
var_3818,b_a_val,grain_1
var_3819,b_a_val,grain_1
var_3820,b_a_val,grain_1
var_3821,b_a_val,grain_1
var_3822,b_a_val,grain_1
var_3823,b_a_val,grain_1
var_3824,b_a_val,grain_1
var_3825,b_a_val,grain_1
var_3826,b_a_val,grain_1
var_3827,b_a_val,grain_1
var_3828,b_a_val,grain_1
var_3829,b_a_val,grain_1
var_3830,b_a_val,grain_1
var_3831,b_a_val,grain_1
var_3832,b_a_val,grain_1
var_3833,b_a_val,grain_1
var_3834,b_a_val,grain_1
var_3835,b_a_val,grain_1
var_3836,b_a_val,grain_1
var_3837,b_a_val,grain_1
var_3838,b_a_val,grain_1
var_3839,b_a_val,grain_1
var_3840,b_a_val,grain_1
var_3841,b_a_val,grain_1
var_3842,b_a_val,grain_1
var_3843,b_a_val,grain_1
var_3844,b_a_val,grain_1
var_3845,b_a_val,grain_1
var_3846,b_a_val,grain_1
var_3847,b_a_val,grain_1
var_3848,b_a_val,grain_1
var_3849,b_a_val,grain_1
var_3850,b_a_val,grain_1
var_3851,b_a_val,grain_1
var_3852,b_a_val,grain_1
var_3853,b_a_val,grain_1
var_3854,b_a_val,grain_1
var_3855,b_a_val,grain_1
var_3856,b_a_val,grain_1
var_3857,b_a_val,grain_1
var_3858,b_a_val,grain_1
var_3859,b_a_val,grain_1
var_3860,b_a_val,grain_1
var_3861,b_a_val,grain_1
var_3862,b_a_val,grain_1
var_3863,b_a_val,grain_1
var_3864,b_a_val,grain_1
var_3865,b_a_val,grain_1
var_3866,b_a_val,grain_1
var_3867,b_a_val,grain_1
var_3868,b_a_val,grain_1
var_3869,b_a_val,grain_1
var_3870,b_a_val,grain_1
var_3871,b_a_val,grain_1
var_3872,b_a_val,grain_1
var_3873,b_a_val,grain_1
var_3874,b_a_val,grain_1
var_3875,b_a_val,grain_1
var_3876,b_a_val,grain_1
var_3877,b_a_val,grain_1
var_3878,b_a_val,grain_1
var_3879,b_a_val,grain_1
var_3880,b_a_val,grain_1
var_3881,b_a_val,grain_1
var_3882,b_a_val,grain_1
var_3883,b_a_val,grain_1
var_3884,b_a_val,grain_1
var_3885,b_a_val,grain_1
var_3886,b_a_val,grain_1
var_3887,b_a_val,grain_1
var_3888,b_a_val,grain_1
var_3889,b_a_val,grain_1
var_3890,b_a_val,grain_1
var_3891,b_a_val,grain_1
var_3892,b_a_val,grain_1
var_3893,b_a_val,grain_1
var_3894,b_a_val,grain_1
var_3895,b_a_val,grain_1
var_3896,b_a_val,grain_1
var_3897,b_a_val,grain_1
var_3898,b_a_val,grain_1
var_3899,b_a_val,grain_1
var_3900,b_a_val,grain_1
var_3901,b_a_val,grain_1
var_3902,b_a_val,grain_1
var_3903,b_a_val,grain_1
var_3904,b_a_val,grain_1
var_3905,b_a_val,grain_1
var_3906,b_a_val,grain_1
var_3907,b_a_val,grain_1
var_3908,b_a_val,grain_1
var_3909,b_a_val,grain_1
var_3910,b_a_val,grain_1
var_3911,b_a_val,grain_1
var_3912,b_a_val,grain_1
var_3913,b_a_val,grain_1
var_3914,b_a_val,grain_1
var_3915,b_a_val,grain_1
var_3916,b_a_val,grain_1
var_3917,b_a_val,grain_1
var_3918,b_a_val,grain_1
var_3919,b_a_val,grain_1
var_3920,b_a_val,grain_1
var_3921,b_a_val,grain_1
var_3922,b_a_val,grain_1
var_3923,b_a_val,grain_1
var_3924,b_a_val,grain_1
var_3925,b_a_val,grain_1
var_3926,b_a_val,grain_1
var_3927,b_a_val,grain_1
var_3928,b_a_val,grain_1
var_3929,b_a_val,grain_1
var_3930,b_a_val,grain_1
var_3931,b_a_val,grain_1
var_3932,b_a_val,grain_1
var_3933,b_a_val,grain_1
var_3934,b_a_val,grain_1
var_3935,b_a_val,grain_1
var_3936,b_a_val,grain_1
var_3937,b_a_val,grain_1
var_3938,b_a_val,grain_1
var_3939,b_a_val,grain_1
var_3940,b_a_val,grain_1
var_3941,b_a_val,grain_1
var_3942,b_a_val,grain_1
var_3943,b_a_val,grain_1
var_3944,b_a_val,grain_1
var_3945,b_a_val,grain_1
var_3946,b_a_val,grain_1
var_3947,b_a_val,grain_1
var_3948,b_a_val,grain_1
var_3949,b_a_val,grain_1
var_3950,b_a_val,grain_1
var_3951,b_a_val,grain_1
var_3952,b_a_val,grain_1
var_3953,b_a_val,grain_1
var_3954,b_a_val,grain_1
var_3955,b_a_val,grain_1
var_3956,b_a_val,grain_1
var_3957,b_a_val,grain_1
var_3958,b_a_val,grain_1
var_3959,b_a_val,grain_1
var_3960,b_a_val,grain_1
var_3961,b_a_val,grain_1
var_3962,b_a_val,grain_1
var_3963,b_a_val,grain_1
var_3964,b_a_val,grain_1
var_3965,b_a_val,grain_1
var_3966,b_a_val,grain_1
var_3967,b_a_val,grain_1
var_3968,b_a_val,grain_1
var_3969,b_a_val,grain_1
var_3970,b_a_val,grain_1
var_3971,b_a_val,grain_1
var_3972,b_a_val,grain_1
var_3973,b_a_val,grain_1
var_3974,b_a_val,grain_1
var_3975,b_a_val,grain_1
var_3976,b_a_val,grain_1
var_3977,b_a_val,grain_1
var_3978,b_a_val,grain_1
var_3979,b_a_val,grain_1
var_3980,b_a_val,grain_1
var_3981,b_a_val,grain_1
var_3982,b_a_val,grain_1
var_3983,b_a_val,grain_1
var_3984,b_a_val,grain_1
var_3985,b_a_val,grain_1
var_3986,b_a_val,grain_1
var_3987,b_a_val,grain_1
var_3988,b_a_val,grain_1
var_3989,b_a_val,grain_1
var_3990,b_a_val,grain_1
var_3991,b_a_val,grain_1
var_3992,b_a_val,grain_1
var_3993,b_a_val,grain_1
var_3994,b_a_val,grain_1
var_3995,b_a_val,grain_1
var_3996,b_a_val,grain_1
var_3997,b_a_val,grain_1
var_3998,b_a_val,grain_1
var_3999,b_a_val,grain_1
var_4000,b_a_val,grain_1
var_4001,b_a_val,grain_1
var_4002,b_a_val,grain_1
var_4003,b_a_val,grain_1
var_4004,b_a_val,grain_1
var_4005,b_a_val,grain_1
var_4006,b_a_val,grain_1
var_4007,b_a_val,grain_1
var_4008,b_a_val,grain_1
var_4009,b_a_val,grain_1
var_4010,b_a_val,grain_1
var_4011,b_a_val,grain_1
var_4012,b_a_val,grain_1
var_4013,b_a_val,grain_1
var_4014,b_a_val,grain_1
var_4015,b_a_val,grain_1
var_4016,b_a_val,grain_1
var_4017,b_a_val,grain_1
var_4018,b_a_val,grain_1
var_4019,b_a_val,grain_1
var_4020,b_a_val,grain_1
var_4021,b_a_val,grain_1
var_4022,b_a_val,grain_1
var_4023,b_a_val,grain_1
var_4024,b_a_val,grain_1
var_4025,b_a_val,grain_1
var_4026,b_a_val,grain_1
var_4027,b_a_val,grain_1
var_4028,b_a_val,grain_1
var_4029,b_a_val,grain_1
var_4030,b_a_val,grain_1
var_4031,b_a_val,grain_1
var_4032,b_a_val,grain_1
var_4033,b_a_val,grain_1
var_4034,b_a_val,grain_1
var_4035,b_a_val,grain_1
var_4036,b_a_val,grain_1
var_4037,b_a_val,grain_1
var_4038,b_a_val,grain_1
var_4039,b_a_val,grain_1
var_4040,b_a_val,grain_1
var_4041,b_a_val,grain_1
var_4042,b_a_val,grain_1
var_4043,b_a_val,grain_1
var_4044,b_a_val,grain_1
var_4045,b_a_val,grain_1
var_4046,b_a_val,grain_1
var_4047,b_a_val,grain_1
var_4048,b_a_val,grain_1
var_4049,b_a_val,grain_1
var_4050,b_a_val,grain_1
var_4051,b_a_val,grain_1
var_4052,b_a_val,grain_1
var_4053,b_a_val,grain_1
var_4054,b_a_val,grain_1
var_4055,b_a_val,grain_1
var_4056,b_a_val,grain_1
var_4057,b_a_val,grain_1
var_4058,b_a_val,grain_1
var_4059,b_a_val,grain_1
var_4060,b_a_val,grain_1
var_4061,b_a_val,grain_1
var_4062,b_a_val,grain_1
var_4063,b_a_val,grain_1
var_4064,b_a_val,grain_1
var_4065,b_a_val,grain_1
var_4066,b_a_val,grain_1
var_4067,b_a_val,grain_1
var_4068,b_a_val,grain_1
var_4069,b_a_val,grain_1
var_4070,b_a_val,grain_1
var_4071,b_a_val,grain_1
var_4072,b_a_val,grain_1
var_4073,b_a_val,grain_1
var_4074,b_a_val,grain_1
var_4075,b_a_val,grain_1
var_4076,b_a_val,grain_1
var_4077,b_a_val,grain_1
var_4078,b_a_val,grain_1
var_4079,b_a_val,grain_1
var_4080,b_a_val,grain_1
var_4081,b_a_val,grain_1
var_4082,b_a_val,grain_1
var_4083,b_a_val,grain_1
var_4084,b_a_val,grain_1
var_4085,b_a_val,grain_1
var_4086,b_a_val,grain_1
var_4087,b_a_val,grain_1
var_4088,b_a_val,grain_1
var_4089,b_a_val,grain_1
var_4090,b_a_val,grain_1
var_4091,b_a_val,grain_1
var_4092,b_a_val,grain_1
var_4093,b_a_val,grain_1
var_4094,b_a_val,grain_1
var_4095,b_a_val,grain_1
var_4096,b_a_val,grain_1
var_4097,b_a_val,grain_1
var_4098,b_a_val,grain_1
var_4099,b_a_val,grain_1
var_4100,b_a_val,grain_1
var_4101,b_a_val,grain_1
var_4102,b_a_val,grain_1
var_4103,b_a_val,grain_1
var_4104,b_a_val,grain_1
var_4105,b_a_val,grain_1
var_4106,b_a_val,grain_1
var_4107,b_a_val,grain_1
var_4108,b_a_val,grain_1
var_4109,b_a_val,grain_1
var_4110,b_a_val,grain_1
var_4111,b_a_val,grain_1
var_4112,b_a_val,grain_1
var_4113,b_a_val,grain_1
var_4114,b_a_val,grain_1
var_4115,b_a_val,grain_1
var_4116,b_a_val,grain_1
var_4117,b_a_val,grain_1
var_4118,b_a_val,grain_1
var_4119,b_a_val,grain_1
var_4120,b_a_val,grain_1
var_4121,b_a_val,grain_1
var_4122,b_a_val,grain_1
var_4123,b_a_val,grain_1
var_4124,b_a_val,grain_1
var_4125,b_a_val,grain_1
var_4126,b_a_val,grain_1
var_4127,b_a_val,grain_1
var_4128,b_a_val,grain_1
var_4129,b_a_val,grain_1
var_4130,b_a_val,grain_1
var_4131,b_a_val,grain_1
var_4132,b_a_val,grain_1
var_4133,b_a_val,grain_1
var_4134,b_a_val,grain_1
var_4135,b_a_val,grain_1
var_4136,b_a_val,grain_1
var_4137,b_a_val,grain_1
var_4138,b_a_val,grain_1
var_4139,b_a_val,grain_1
var_4140,b_a_val,grain_1
var_4141,b_a_val,grain_1
var_4142,b_a_val,grain_1
var_4143,b_a_val,grain_1
var_4144,b_a_val,grain_1
var_4145,b_a_val,grain_1
var_4146,b_a_val,grain_1
var_4147,b_a_val,grain_1
var_4148,b_a_val,grain_1
var_4149,b_a_val,grain_1
var_4150,b_a_val,grain_1
var_4151,b_a_val,grain_1
var_4152,b_a_val,grain_1
var_4153,b_a_val,grain_1
var_4154,b_a_val,grain_1
var_4155,b_a_val,grain_1
var_4156,b_a_val,grain_1
var_4157,b_a_val,grain_1
var_4158,b_a_val,grain_1
var_4159,b_a_val,grain_1
var_4160,b_a_val,grain_1
var_4161,b_a_val,grain_1
var_4162,b_a_val,grain_1
var_4163,b_a_val,grain_1
var_4164,b_a_val,grain_1
var_4165,b_a_val,grain_1
var_4166,b_a_val,grain_1
var_4167,b_a_val,grain_1
var_4168,b_a_val,grain_1
var_4169,b_a_val,grain_1
var_4170,b_a_val,grain_1
var_4171,b_a_val,grain_1
var_4172,b_a_val,grain_1
var_4173,b_a_val,grain_1
var_4174,b_a_val,grain_1
var_4175,b_a_val,grain_1
var_4176,b_a_val,grain_1
var_4177,b_a_val,grain_1
var_4178,b_a_val,grain_1
var_4179,b_a_val,grain_1
var_4180,b_a_val,grain_1
var_4181,b_a_val,grain_1
var_4182,b_a_val,grain_1
var_4183,b_a_val,grain_1
var_4184,b_a_val,grain_1
var_4185,b_a_val,grain_1
var_4186,b_a_val,grain_1
var_4187,b_a_val,grain_1
var_4188,b_a_val,grain_1
var_4189,b_a_val,grain_1
var_4190,b_a_val,grain_1
var_4191,b_a_val,grain_1
var_4192,b_a_val,grain_1
var_4193,b_a_val,grain_1
var_4194,b_a_val,grain_1
var_4195,b_a_val,grain_1
var_4196,b_a_val,grain_1
var_4197,b_a_val,grain_1
var_4198,b_a_val,grain_1
var_4199,b_a_val,grain_1
var_4200,b_a_val,grain_1
var_4201,b_a_val,grain_1
var_4202,b_a_val,grain_1
var_4203,b_a_val,grain_1
var_4204,b_a_val,grain_1
var_4205,b_a_val,grain_1
var_4206,b_a_val,grain_1
var_4207,b_a_val,grain_1
var_4208,b_a_val,grain_1
var_4209,b_a_val,grain_1
var_4210,b_a_val,grain_1
var_4211,b_a_val,grain_1
var_4212,b_a_val,grain_1
var_4213,b_a_val,grain_1
var_4214,b_a_val,grain_1
var_4215,b_a_val,grain_1
var_4216,b_a_val,grain_1
var_4217,b_a_val,grain_1
var_4218,b_a_val,grain_1
var_4219,b_a_val,grain_1
var_4220,b_a_val,grain_1
var_4221,b_a_val,grain_1
var_4222,b_a_val,grain_1
var_4223,b_a_val,grain_1
var_4224,b_a_val,grain_1
var_4225,b_a_val,grain_1
var_4226,b_a_val,grain_1
var_4227,b_a_val,grain_1
var_4228,b_a_val,grain_1
var_4229,b_a_val,grain_1
var_4230,b_a_val,grain_1
var_4231,b_a_val,grain_1
var_4232,b_a_val,grain_1
var_4233,b_a_val,grain_1
var_4234,b_a_val,grain_1
var_4235,b_a_val,grain_1
var_4236,b_a_val,grain_1
var_4237,b_a_val,grain_1
var_4238,b_a_val,grain_1
var_4239,b_a_val,grain_1
var_4240,b_a_val,grain_1
var_4241,b_a_val,grain_1
var_4242,b_a_val,grain_1
var_4243,b_a_val,grain_1
var_4244,b_a_val,grain_1
var_4245,b_a_val,grain_1
var_4246,b_a_val,grain_1
var_4247,b_a_val,grain_1
var_4248,b_a_val,grain_1
var_4249,b_a_val,grain_1
var_4250,b_a_val,grain_1
var_4251,b_a_val,grain_1
var_4252,b_a_val,grain_1
var_4253,b_a_val,grain_1
var_4254,b_a_val,grain_1
var_4255,b_a_val,grain_1
var_4256,b_a_val,grain_1
var_4257,b_a_val,grain_1
var_4258,b_a_val,grain_1
var_4259,b_a_val,grain_1
var_4260,b_a_val,grain_1
var_4261,b_a_val,grain_1
var_4262,b_a_val,grain_1
var_4263,b_a_val,grain_1
var_4264,b_a_val,grain_1
var_4265,b_a_val,grain_1
var_4266,b_a_val,grain_1
var_4267,b_a_val,grain_1
var_4268,b_a_val,grain_1
var_4269,b_a_val,grain_1
var_4270,b_a_val,grain_1
var_4271,b_a_val,grain_1
var_4272,b_a_val,grain_1
var_4273,b_a_val,grain_1
var_4274,b_a_val,grain_1
var_4275,b_a_val,grain_1
var_4276,b_a_val,grain_1
var_4277,b_a_val,grain_1
var_4278,b_a_val,grain_1
var_4279,b_a_val,grain_1
var_4280,b_a_val,grain_1
var_4281,b_a_val,grain_1
var_4282,b_a_val,grain_1
var_4283,b_a_val,grain_1
var_4284,b_a_val,grain_1
var_4285,b_a_val,grain_1
var_4286,b_a_val,grain_1
var_4287,b_a_val,grain_1
var_4288,b_a_val,grain_1
var_4289,b_a_val,grain_1
var_4290,b_a_val,grain_1
var_4291,b_a_val,grain_1
var_4292,b_a_val,grain_1
var_4293,b_a_val,grain_1
var_4294,b_a_val,grain_1
var_4295,b_a_val,grain_1
var_4296,b_a_val,grain_1
var_4297,b_a_val,grain_1
var_4298,b_a_val,grain_1
var_4299,b_a_val,grain_1
var_4300,b_a_val,grain_1
var_4301,b_a_val,grain_1
var_4302,b_a_val,grain_1
var_4303,b_a_val,grain_1
var_4304,b_a_val,grain_1
var_4305,b_a_val,grain_1
var_4306,b_a_val,grain_1
var_4307,b_a_val,grain_1
var_4308,b_a_val,grain_1
var_4309,b_a_val,grain_1
var_4310,b_a_val,grain_1
var_4311,b_a_val,grain_1
var_4312,b_a_val,grain_1
var_4313,b_a_val,grain_1
var_4314,b_a_val,grain_1
var_4315,b_a_val,grain_1
var_4316,b_a_val,grain_1
var_4317,b_a_val,grain_1
var_4318,b_a_val,grain_1
var_4319,b_a_val,grain_1
var_4320,b_a_val,grain_1
var_4321,b_a_val,grain_1
var_4322,b_a_val,grain_1
var_4323,b_a_val,grain_1
var_4324,b_a_val,grain_1
var_4325,b_a_val,grain_1
var_4326,b_a_val,grain_1
var_4327,b_a_val,grain_1
var_4328,b_a_val,grain_1
var_4329,b_a_val,grain_1
var_4330,b_a_val,grain_1
var_4331,b_a_val,grain_1
var_4332,b_a_val,grain_1
var_4333,b_a_val,grain_1
var_4334,b_a_val,grain_1
var_4335,b_a_val,grain_1
var_4336,b_a_val,grain_1
var_4337,b_a_val,grain_1
var_4338,b_a_val,grain_1
var_4339,b_a_val,grain_1
var_4340,b_a_val,grain_1
var_4341,b_a_val,grain_1
var_4342,b_a_val,grain_1
var_4343,b_a_val,grain_1
var_4344,b_a_val,grain_1
var_4345,b_a_val,grain_1
var_4346,b_a_val,grain_1
var_4347,b_a_val,grain_1
var_4348,b_a_val,grain_1
var_4349,b_a_val,grain_1
var_4350,b_a_val,grain_1
var_4351,b_a_val,grain_1
var_4352,b_a_val,grain_1
var_4353,b_a_val,grain_1
var_4354,b_a_val,grain_1
var_4355,b_a_val,grain_1
var_4356,b_a_val,grain_1
var_4357,b_a_val,grain_1
var_4358,b_a_val,grain_1
var_4359,b_a_val,grain_1
var_4360,b_a_val,grain_1
var_4361,b_a_val,grain_1
var_4362,b_a_val,grain_1
var_4363,b_a_val,grain_1
var_4364,b_a_val,grain_1
var_4365,b_a_val,grain_1
var_4366,b_a_val,grain_1
var_4367,b_a_val,grain_1
var_4368,b_a_val,grain_1
var_4369,b_a_val,grain_1
var_4370,b_a_val,grain_1
var_4371,b_a_val,grain_1
var_4372,b_a_val,grain_1
var_4373,b_a_val,grain_1
var_4374,b_a_val,grain_1
var_4375,b_a_val,grain_1
var_4376,b_a_val,grain_1
var_4377,b_a_val,grain_1
var_4378,b_a_val,grain_1
var_4379,b_a_val,grain_1
var_4380,b_a_val,grain_1
var_4381,b_a_val,grain_1
var_4382,b_a_val,grain_1
var_4383,b_a_val,grain_1
var_4384,b_a_val,grain_1
var_4385,b_a_val,grain_1
var_4386,b_a_val,grain_1
var_4387,b_a_val,grain_1
var_4388,b_a_val,grain_1
var_4389,b_a_val,grain_1
var_4390,b_a_val,grain_1
var_4391,b_a_val,grain_1
var_4392,b_a_val,grain_1
var_4393,b_a_val,grain_1
var_4394,b_a_val,grain_1
var_4395,b_a_val,grain_1
var_4396,b_a_val,grain_1
var_4397,b_a_val,grain_1
var_4398,b_a_val,grain_1
var_4399,b_a_val,grain_1
var_4400,b_a_val,grain_1
var_4401,b_a_val,grain_1
var_4402,b_a_val,grain_1
